1587407949792,95,Local_Time to close,200,OK,Local Testing Environment 1-1,text,true,570,5,10,95
1587407949887,23,Local_Request frequency,200,OK,Local Testing Environment 1-1,text,true,612,5,10,23
1587407949910,28,Local_Request counts,200,OK,Local Testing Environment 1-1,text,true,300,5,10,27
1587407949938,2,Local_Healthcheck,200,OK,Local Testing Environment 1-1,text,true,247,5,10,2
1587407949043,1021,Local_Request counts,200,OK,Local Testing Environment 1-4,text,true,273,5,10,1021
1587407950065,4,Local_Healthcheck,200,OK,Local Testing Environment 1-4,text,true,247,5,10,4
1587407949941,147,Local_Base Pins,200,OK,Local Testing Environment 1-1,text,true,792358,5,10,145
1587407948483,1640,Local_Time to close,200,OK,Local Testing Environment 1-3,text,true,361,5,10,1639
1587407950088,157,Local_Time to close,200,OK,Local Testing Environment 1-1,text,true,941,5,10,157
1587407950245,127,Local_Request frequency,200,OK,Local Testing Environment 1-1,text,true,691,5,10,127
1587407950372,152,Local_Request counts,200,OK,Local Testing Environment 1-1,text,true,377,5,10,152
1587407950524,3,Local_Healthcheck,200,OK,Local Testing Environment 1-1,text,true,247,5,10,3
1587407948545,2111,Local_Request frequency,200,OK,Local Testing Environment 1-2,text,true,475,5,10,2111
1587407950069,597,Local_Base Pins,200,OK,Local Testing Environment 1-4,text,true,5034660,5,10,584
1587407950527,743,Local_Base Pins,200,OK,Local Testing Environment 1-1,text,true,6852240,5,10,724
1587407950656,852,Local_Request counts,200,OK,Local Testing Environment 1-2,text,true,273,5,10,852
1587407950123,1493,Local_Request frequency,200,OK,Local Testing Environment 1-3,text,true,475,5,10,1493
1587407949767,1934,Local_Request frequency,200,OK,Local Testing Environment 1-5,text,true,475,5,10,1934
1587407950666,1438,Local_Time to close,200,OK,Local Testing Environment 1-4,text,true,1092,5,10,1438
1587407951508,598,Local_Healthcheck,200,OK,Local Testing Environment 1-2,text,true,247,5,10,598
1587407951270,837,Local_Time to close,200,OK,Local Testing Environment 1-1,text,true,1255,5,10,837
