NAME,state,county,tract,GEO_ID,Total population
"Census Tract 4083.03, Los Angeles County, California",6,37,408303,1400000US06037408303,4764
"Census Tract 4084.01, Los Angeles County, California",6,37,408401,1400000US06037408401,4595
"Census Tract 4084.02, Los Angeles County, California",6,37,408402,1400000US06037408402,6669
"Census Tract 4085.03, Los Angeles County, California",6,37,408503,1400000US06037408503,6626
"Census Tract 5749.01, Los Angeles County, California",6,37,574901,1400000US06037574901,3897
"Census Tract 5749.02, Los Angeles County, California",6,37,574902,1400000US06037574902,5481
"Census Tract 5750.01, Los Angeles County, California",6,37,575001,1400000US06037575001,4283
"Census Tract 5750.02, Los Angeles County, California",6,37,575002,1400000US06037575002,4583
"Census Tract 5751.01, Los Angeles County, California",6,37,575101,1400000US06037575101,4231
"Census Tract 5751.02, Los Angeles County, California",6,37,575102,1400000US06037575102,4066
"Census Tract 5751.03, Los Angeles County, California",6,37,575103,1400000US06037575103,5131
"Census Tract 5752.01, Los Angeles County, California",6,37,575201,1400000US06037575201,4745
"Census Tract 5752.02, Los Angeles County, California",6,37,575202,1400000US06037575202,3796
"Census Tract 5753, Los Angeles County, California",6,37,575300,1400000US06037575300,4382
"Census Tract 5754.01, Los Angeles County, California",6,37,575401,1400000US06037575401,4602
"Census Tract 5754.02, Los Angeles County, California",6,37,575402,1400000US06037575402,3935
"Census Tract 5758.01, Los Angeles County, California",6,37,575801,1400000US06037575801,2240
"Census Tract 5758.02, Los Angeles County, California",6,37,575802,1400000US06037575802,5499
"Census Tract 5758.03, Los Angeles County, California",6,37,575803,1400000US06037575803,3205
"Census Tract 5759.01, Los Angeles County, California",6,37,575901,1400000US06037575901,3695
"Census Tract 5759.02, Los Angeles County, California",6,37,575902,1400000US06037575902,5411
"Census Tract 5760.01, Los Angeles County, California",6,37,576001,1400000US06037576001,5416
"Census Tract 5762, Los Angeles County, California",6,37,576200,1400000US06037576200,5079
"Census Tract 5763.01, Los Angeles County, California",6,37,576301,1400000US06037576301,4409
"Census Tract 5763.02, Los Angeles County, California",6,37,576302,1400000US06037576302,3526
"Census Tract 5764.01, Los Angeles County, California",6,37,576401,1400000US06037576401,5172
"Census Tract 5764.02, Los Angeles County, California",6,37,576402,1400000US06037576402,4805
"Census Tract 5764.03, Los Angeles County, California",6,37,576403,1400000US06037576403,5043
"Census Tract 5765.01, Los Angeles County, California",6,37,576501,1400000US06037576501,2986
"Census Tract 5765.02, Los Angeles County, California",6,37,576502,1400000US06037576502,5176
"Census Tract 5765.03, Los Angeles County, California",6,37,576503,1400000US06037576503,3941
"Census Tract 5766.01, Los Angeles County, California",6,37,576601,1400000US06037576601,3758
"Census Tract 5766.02, Los Angeles County, California",6,37,576602,1400000US06037576602,4781
"Census Tract 5767, Los Angeles County, California",6,37,576700,1400000US06037576700,4015
"Census Tract 5768.01, Los Angeles County, California",6,37,576801,1400000US06037576801,3699
"Census Tract 5768.02, Los Angeles County, California",6,37,576802,1400000US06037576802,3938
"Census Tract 5769.01, Los Angeles County, California",6,37,576901,1400000US06037576901,4992
"Census Tract 5769.03, Los Angeles County, California",6,37,576903,1400000US06037576903,3327
"Census Tract 5769.04, Los Angeles County, California",6,37,576904,1400000US06037576904,3050
"Census Tract 5770, Los Angeles County, California",6,37,577000,1400000US06037577000,7064
"Census Tract 5771, Los Angeles County, California",6,37,577100,1400000US06037577100,6966
"Census Tract 5772, Los Angeles County, California",6,37,577200,1400000US06037577200,5758
"Census Tract 5773, Los Angeles County, California",6,37,577300,1400000US06037577300,5594
"Census Tract 5774, Los Angeles County, California",6,37,577400,1400000US06037577400,2771
"Census Tract 5775.01, Los Angeles County, California",6,37,577501,1400000US06037577501,3398
"Census Tract 5775.04, Los Angeles County, California",6,37,577504,1400000US06037577504,1420
"Census Tract 5776.02, Los Angeles County, California",6,37,577602,1400000US06037577602,3016
"Census Tract 1011.10, Los Angeles County, California",6,37,101110,1400000US06037101110,3923
"Census Tract 1011.22, Los Angeles County, California",6,37,101122,1400000US06037101122,4119
"Census Tract 1012.20, Los Angeles County, California",6,37,101220,1400000US06037101220,3775
"Census Tract 1012.21, Los Angeles County, California",6,37,101221,1400000US06037101221,3787
"Census Tract 1012.22, Los Angeles County, California",6,37,101222,1400000US06037101222,2717
"Census Tract 1013, Los Angeles County, California",6,37,101300,1400000US06037101300,3741
"Census Tract 1014, Los Angeles County, California",6,37,101400,1400000US06037101400,3246
"Census Tract 1021.03, Los Angeles County, California",6,37,102103,1400000US06037102103,1920
"Census Tract 1021.04, Los Angeles County, California",6,37,102104,1400000US06037102104,4187
"Census Tract 1021.05, Los Angeles County, California",6,37,102105,1400000US06037102105,1797
"Census Tract 1021.07, Los Angeles County, California",6,37,102107,1400000US06037102107,4082
"Census Tract 1031.01, Los Angeles County, California",6,37,103101,1400000US06037103101,2484
"Census Tract 1031.02, Los Angeles County, California",6,37,103102,1400000US06037103102,4716
"Census Tract 1032.01, Los Angeles County, California",6,37,103201,1400000US06037103201,3961
"Census Tract 1032.02, Los Angeles County, California",6,37,103202,1400000US06037103202,2569
"Census Tract 1033, Los Angeles County, California",6,37,103300,1400000US06037103300,3726
"Census Tract 1034.01, Los Angeles County, California",6,37,103401,1400000US06037103401,2596
"Census Tract 1034.02, Los Angeles County, California",6,37,103402,1400000US06037103402,3795
"Census Tract 1041.03, Los Angeles County, California",6,37,104103,1400000US06037104103,3969
"Census Tract 1041.05, Los Angeles County, California",6,37,104105,1400000US06037104105,5711
"Census Tract 1041.08, Los Angeles County, California",6,37,104108,1400000US06037104108,5551
"Census Tract 2123.06, Los Angeles County, California",6,37,212306,1400000US06037212306,3310
"Census Tract 2124.10, Los Angeles County, California",6,37,212410,1400000US06037212410,4345
"Census Tract 2124.20, Los Angeles County, California",6,37,212420,1400000US06037212420,3163
"Census Tract 2125.01, Los Angeles County, California",6,37,212501,1400000US06037212501,1996
"Census Tract 2125.02, Los Angeles County, California",6,37,212502,1400000US06037212502,2657
"Census Tract 2126.10, Los Angeles County, California",6,37,212610,1400000US06037212610,4740
"Census Tract 2126.20, Los Angeles County, California",6,37,212620,1400000US06037212620,4120
"Census Tract 2127.01, Los Angeles County, California",6,37,212701,1400000US06037212701,2281
"Census Tract 2127.02, Los Angeles County, California",6,37,212702,1400000US06037212702,3630
"Census Tract 2128, Los Angeles County, California",6,37,212800,1400000US06037212800,3370
"Census Tract 2129, Los Angeles County, California",6,37,212900,1400000US06037212900,4102
"Census Tract 2131, Los Angeles County, California",6,37,213100,1400000US06037213100,3089
"Census Tract 2132.01, Los Angeles County, California",6,37,213201,1400000US06037213201,4277
"Census Tract 2132.02, Los Angeles County, California",6,37,213202,1400000US06037213202,3863
"Census Tract 2133.10, Los Angeles County, California",6,37,213310,1400000US06037213310,2731
"Census Tract 2133.20, Los Angeles County, California",6,37,213320,1400000US06037213320,2638
"Census Tract 2134.01, Los Angeles County, California",6,37,213401,1400000US06037213401,4820
"Census Tract 2134.02, Los Angeles County, California",6,37,213402,1400000US06037213402,5002
"Census Tract 2140, Los Angeles County, California",6,37,214000,1400000US06037214000,3882
"Census Tract 2141, Los Angeles County, California",6,37,214100,1400000US06037214100,3532
"Census Tract 2144, Los Angeles County, California",6,37,214400,1400000US06037214400,3126
"Census Tract 2145.01, Los Angeles County, California",6,37,214501,1400000US06037214501,3444
"Census Tract 2145.03, Los Angeles County, California",6,37,214503,1400000US06037214503,3334
"Census Tract 2145.04, Los Angeles County, California",6,37,214504,1400000US06037214504,3898
"Census Tract 2145.05, Los Angeles County, California",6,37,214505,1400000US06037214505,1307
"Census Tract 2146, Los Angeles County, California",6,37,214600,1400000US06037214600,2358
"Census Tract 2147, Los Angeles County, California",6,37,214700,1400000US06037214700,2376
"Census Tract 2148, Los Angeles County, California",6,37,214800,1400000US06037214800,2839
"Census Tract 2149.02, Los Angeles County, California",6,37,214902,1400000US06037214902,2578
"Census Tract 2149.03, Los Angeles County, California",6,37,214903,1400000US06037214903,1657
"Census Tract 2149.04, Los Angeles County, California",6,37,214904,1400000US06037214904,1452
"Census Tract 2151.01, Los Angeles County, California",6,37,215101,1400000US06037215101,2985
"Census Tract 2151.02, Los Angeles County, California",6,37,215102,1400000US06037215102,3040
"Census Tract 2161, Los Angeles County, California",6,37,216100,1400000US06037216100,2086
"Census Tract 2162.01, Los Angeles County, California",6,37,216201,1400000US06037216201,2578
"Census Tract 2162.02, Los Angeles County, California",6,37,216202,1400000US06037216202,2757
"Census Tract 2163.01, Los Angeles County, California",6,37,216301,1400000US06037216301,1575
"Census Tract 2163.02, Los Angeles County, California",6,37,216302,1400000US06037216302,2989
"Census Tract 2164.01, Los Angeles County, California",6,37,216401,1400000US06037216401,3786
"Census Tract 2164.02, Los Angeles County, California",6,37,216402,1400000US06037216402,2443
"Census Tract 2167, Los Angeles County, California",6,37,216700,1400000US06037216700,3493
"Census Tract 2168, Los Angeles County, California",6,37,216800,1400000US06037216800,3110
"Census Tract 2169.01, Los Angeles County, California",6,37,216901,1400000US06037216901,2586
"Census Tract 4085.04, Los Angeles County, California",6,37,408504,1400000US06037408504,5556
"Census Tract 4085.05, Los Angeles County, California",6,37,408505,1400000US06037408505,2526
"Census Tract 4086.23, Los Angeles County, California",6,37,408623,1400000US06037408623,3224
"Census Tract 4086.24, Los Angeles County, California",6,37,408624,1400000US06037408624,3229
"Census Tract 4086.25, Los Angeles County, California",6,37,408625,1400000US06037408625,3841
"Census Tract 4086.26, Los Angeles County, California",6,37,408626,1400000US06037408626,3981
"Census Tract 4086.27, Los Angeles County, California",6,37,408627,1400000US06037408627,2864
"Census Tract 4086.28, Los Angeles County, California",6,37,408628,1400000US06037408628,5358
"Census Tract 4086.29, Los Angeles County, California",6,37,408629,1400000US06037408629,2839
"Census Tract 4086.31, Los Angeles County, California",6,37,408631,1400000US06037408631,5084
"Census Tract 4087.03, Los Angeles County, California",6,37,408703,1400000US06037408703,6125
"Census Tract 4087.05, Los Angeles County, California",6,37,408705,1400000US06037408705,5928
"Census Tract 4087.07, Los Angeles County, California",6,37,408707,1400000US06037408707,6610
"Census Tract 4087.22, Los Angeles County, California",6,37,408722,1400000US06037408722,4470
"Census Tract 4087.24, Los Angeles County, California",6,37,408724,1400000US06037408724,5396
"Census Tract 4087.25, Los Angeles County, California",6,37,408725,1400000US06037408725,6449
"Census Tract 4088, Los Angeles County, California",6,37,408800,1400000US06037408800,4570
"Census Tract 4089, Los Angeles County, California",6,37,408900,1400000US06037408900,6021
"Census Tract 4090, Los Angeles County, California",6,37,409000,1400000US06037409000,7550
"Census Tract 4091, Los Angeles County, California",6,37,409100,1400000US06037409100,5403
"Census Tract 4300.03, Los Angeles County, California",6,37,430003,1400000US06037430003,5183
"Census Tract 4300.04, Los Angeles County, California",6,37,430004,1400000US06037430004,2633
"Census Tract 4300.05, Los Angeles County, California",6,37,430005,1400000US06037430005,3683
"Census Tract 4301.01, Los Angeles County, California",6,37,430101,1400000US06037430101,5132
"Census Tract 4301.02, Los Angeles County, California",6,37,430102,1400000US06037430102,4768
"Census Tract 4302, Los Angeles County, California",6,37,430200,1400000US06037430200,1045
"Census Tract 4303.01, Los Angeles County, California",6,37,430301,1400000US06037430301,4665
"Census Tract 4303.02, Los Angeles County, California",6,37,430302,1400000US06037430302,5281
"Census Tract 4304, Los Angeles County, California",6,37,430400,1400000US06037430400,4643
"Census Tract 4305.01, Los Angeles County, California",6,37,430501,1400000US06037430501,4286
"Census Tract 4305.02, Los Angeles County, California",6,37,430502,1400000US06037430502,6543
"Census Tract 4306, Los Angeles County, California",6,37,430600,1400000US06037430600,4748
"Census Tract 4307.01, Los Angeles County, California",6,37,430701,1400000US06037430701,5671
"Census Tract 4307.21, Los Angeles County, California",6,37,430721,1400000US06037430721,3745
