request_id,srnumber,created_date,closed_date,type_id,agency_id,source_id,council_id,region_id,address,latitude,longitude,city_id
176,1-1523621672,2020-01-01 09:27:00,2020-01-13 15:46:00,1,4,7,19,7,"2433 E RIVERDALE AVE, 90031",34.09247784,-118.2333085,13
177,1-1523621751,2020-01-01 09:28:00,2020-01-02 11:55:00,4,2,8,27,8,"2054 W PANAMINT DR, 90065",34.10891321,-118.22544,1
178,1-1523621791,2020-01-01 09:29:00,2020-01-06 10:06:00,4,2,8,95,12,"808 W ANAHEIM ST, 90744",33.77927977,-118.2719103,15
179,1-1523621841,2020-01-01 09:30:00,2020-01-02 08:10:00,4,2,7,15,6,"1050 S HILL ST, 90015",34.04037118,-118.2593761,14
180,1-1523621865,2020-01-01 09:32:00,2020-01-02 11:25:00,7,2,7,72,4,"4637 N WILLIS AVE, 91403",34.15539043,-118.4554142,4
181,1-1523621901,2020-01-01 09:31:00,2020-01-02 11:55:00,4,2,8,27,8,"2054 W PANAMINT DR, 90065",34.10891321,-118.22544,1
182,1-1523623228,2020-01-01 09:24:00,2020-01-22 09:18:00,1,4,7,10,5,"1615 N WILCOX AVE, 90028",34.10022263,-118.3311994,13
183,1-1523623260,2020-01-01 09:20:00,2020-01-13 16:00:00,1,4,7,19,7,"2422 E FERNLEAF ST, 90031",34.08919606,-118.2297845,13
184,1-1523623307,2020-01-01 09:20:00,2020-01-02 15:18:00,1,4,7,87,10,"JEFFERSON BLVD AT HAUSER BLVD, 90016",34.02591654,-118.3652537,10
185,1-1523623453,2020-01-01 09:26:00,2020-01-06 13:28:00,4,2,7,87,10,"2625 1/2 S WELLINGTON ROAD, 90016",34.03171979,-118.338651,10
186,1-1523623481,2020-01-01 09:26:00,2020-01-03 14:49:00,4,2,7,83,4,"15403 W SHERMAN WAY, 91406",34.20145252,-118.4688266,6
187,1-1523623561,2020-01-01 09:29:00,2020-01-02 12:22:00,5,2,8,27,8,"2054 W PANAMINT DR, 90065",34.10891321,-118.22544,1
188,1-1523623811,2020-01-01 09:36:00,2020-01-02 07:39:00,6,2,8,99,9,"783 E 43RD ST, 90011",34.00581329,-118.2619565,9
189,1-1523623921,2020-01-01 09:38:00,2020-01-07 16:11:00,4,2,8,39,8,"6834 N FIGUEROA ST, 90042",34.12690738,-118.1867294,14
190,1-1523623951,2020-01-01 09:38:00,2020-01-06 06:10:00,4,2,8,43,8,"4718 E CATALPA ST, 90032",34.06429094,-118.182221,14
191,1-1523624205,2020-01-01 09:16:00,2020-01-06 08:27:00,6,2,7,45,8,"3529 E MISSION ROAD, 90031",34.06771335,-118.2030165,1
192,1-1523624241,2020-01-01 09:16:00,2020-01-06 09:40:00,6,2,17,90,11,"83RD ST AT OSAGE AVE, 90045",33.96351226,-118.3787899,11
193,1-1523624286,2020-01-01 09:18:00,2020-01-13 00:00:00,8,1,7,20,10,"1401 W 51ST PL, 90062",33.99601563,-118.3006739,8
194,1-1523624335,2020-01-01 09:22:00,2020-01-09 15:08:00,4,2,7,85,9,"932 W 53RD ST, 90037",33.994017,-118.29051,9
195,1-1523624381,2020-01-01 09:19:00,2020-01-08 11:50:00,6,2,8,29,2,"11208 N BALBOA BLVD, 91344",34.27413132,-118.5020072,12
196,1-1523624681,2020-01-01 09:31:00,2020-01-03 14:26:00,4,2,8,95,12,"808 W ANAHEIM ST, 90744",33.77927977,-118.2719103,15
197,1-1523624731,2020-01-01 09:32:00,2020-01-03 13:41:00,4,2,8,46,7,"4514 W RUSSELL AVE, 90027",34.10439823,-118.2880596,4
198,1-1523624751,2020-01-01 09:33:00,2020-01-04 14:01:00,7,2,8,95,12,"823 W ANAHEIM ST, 90744",33.77962407,-118.2720298,15
199,1-1523624802,2020-01-01 09:34:00,2020-01-14 15:33:00,1,4,7,19,7,"2433 N BIRKDALE ST, 90031",34.09363963,-118.2377443,13
200,1-1523624823,2020-01-01 09:37:00,2020-01-02 10:16:00,7,2,7,72,4,"4540 N NATICK AVE, 91403",34.15433281,-118.454059,4
201,1-1523624851,2020-01-01 09:34:00,2020-01-04 08:35:00,4,2,8,79,1,"14345 W AZTEC ST, 91342",34.29547371,-118.445935,7
202,1-1523624921,2020-01-01 09:36:00,2020-01-07 09:12:00,7,2,8,39,8,"6834 N FIGUEROA ST, 90042",34.12690738,-118.1867294,14
203,1-1523624971,2020-01-01 09:37:00,2020-01-02 07:39:00,4,2,8,99,9,"783 E 43RD ST, 90011",34.00581329,-118.2619565,9
204,1-1523624999,2020-01-01 09:41:00,2020-01-06 16:06:00,4,2,7,84,11,"736 W OXFORD AVE, 90292",33.98592985,-118.4531223,11
205,1-1523625071,2020-01-01 09:40:00,2020-01-06 06:10:00,6,2,8,43,8,"4718 E CATALPA ST, 90032",34.06429094,-118.182221,14
206,1-1523625141,2020-01-01 09:42:00,2020-01-03 15:49:00,4,2,8,80,3,"5506 N SYLVIA AVE, 91356",34.17109178,-118.5522351,3
207,1-1523625161,2020-01-01 09:43:00,2020-01-02 07:44:00,4,2,8,59,2,"17331 W SUNBURST ST, 91325",34.23462601,-118.5126957,12
208,1-1523625221,2020-01-01 09:30:00,2020-01-01 11:48:00,3,2,8,98,3,"5637 N EL CANON AVE, 91367",34.17276952,-118.6489318,3
209,1-1523625401,2020-01-01 09:35:00,2020-01-07 16:11:00,4,2,8,39,8,"6834 N FIGUEROA ST, 90042",34.12690738,-118.1867294,14
210,1-1523625471,2020-01-01 09:36:00,2020-01-02 12:34:00,7,2,8,44,3,"6543 N BLEWETT AVE, 91406",34.1898116,-118.4784428,6
211,1-1523625611,2020-01-01 09:42:00,2020-01-01 12:04:00,3,2,17,85,9,"4150 S FIGUEROA ST, 90037",34.00809484,-118.282565,9
212,1-1523625641,2020-01-01 09:43:00,2020-04-13 13:50:00,2,2,17,82,4,"CHANDLER BLVD AT HOLLYWOOD FRWY, 91601",34.16836048,-118.384405,2
213,1-1523625724,2020-01-01 09:48:00,2020-01-02 10:54:00,4,2,7,72,4,"4632 N NATICK AVE, 91403",34.15543194,-118.4540595,4
214,1-1523625841,2020-01-01 09:50:00,2020-01-02 11:18:00,4,2,7,72,4,"4646 N NATICK AVE, 91403",34.15570672,-118.4540596,4
216,1-1523625981,2020-01-01 09:54:00,2020-01-07 07:57:00,4,2,3,52,4,"BONNER AVE AT OXNARD ST, 91601",34.17940993,-118.3741797,2
217,1-1523626109,2020-01-01 10:04:00,2020-01-06 10:42:00,4,2,7,78,1,"8325 W FOOTHILL BLVD, 91040",34.25983246,-118.3142307,7
218,1-1523626111,2020-01-01 09:59:00,2020-01-03 09:21:00,2,2,17,7,9,"5900 S OLIVE ST, 90003",33.98732256,-118.279299,9
219,1-1523626141,2020-01-01 09:59:00,2020-01-07 07:58:00,6,2,3,52,4,"11050 W OXNARD ST, 91606",34.17927433,-118.3721419,2
220,1-1523626291,2020-01-01 09:41:00,2020-01-03 16:06:00,6,2,8,95,12,"1202 N WILMINGTON BLVD, 90744",33.78651273,-118.2746077,15
221,1-1523626311,2020-01-01 09:41:00,2020-01-02 08:50:00,7,2,17,4,7,"3363 W HOLLYDALE DR, 90039",34.11327105,-118.26053,13
222,1-1523626425,2020-01-01 09:49:00,2020-01-02 20:47:00,11,5,7,18,7,"2325 W BERKELEY AVE, 90026",34.08490962,-118.262894,13
223,1-1523626501,2020-01-01 09:47:00,2020-01-03 10:04:00,5,2,8,53,2,"9219 N INDEPENDENCE WAY, 91343",34.23815044,-118.4619719,7
224,1-1523626523,2020-01-01 09:54:00,2020-01-02 10:54:00,4,2,7,72,4,"CAMARILLO ST AT WILLIS AVE, 91403",34.1575177,-118.4552844,4
225,1-1523626536,2020-01-01 09:48:00,2020-01-06 11:18:00,4,2,7,48,11,"3854 S EAST BLVD, 90066",34.00688379,-118.4244736,11
226,1-1523626649,2020-01-01 09:50:00,2020-01-02 09:42:00,5,2,7,72,4,"4646 N NATICK AVE, 91403",34.15570672,-118.4540596,4
227,1-1523626771,2020-01-01 09:52:00,2020-01-03 12:19:00,4,2,8,73,7,"1453 N OCCIDENTAL BLVD, 90026",34.08528453,-118.2698866,13
228,1-1523626872,2020-01-01 09:59:00,2020-01-03 08:44:00,4,2,7,20,10,"1550 W 59TH PL, 90047",33.98658838,-118.3042719,8
229,1-1523627133,2020-01-01 10:06:00,2020-01-04 15:20:00,4,2,7,48,11,"11509 W VENICE BLVD, 90066",34.00956026,-118.4236526,11
230,1-1523629231,2020-01-01 09:45:00,2020-01-02 12:59:00,7,2,7,89,11,"11615 W AYRES AVE, 90064",34.03163199,-118.4439811,11
231,1-1523629249,2020-01-01 09:45:00,2020-01-02 11:00:00,4,2,7,72,4,"4626 N NATICK AVE, 91403",34.15515716,-118.4540594,4
232,1-1523629269,2020-01-01 09:46:00,2020-01-08 13:16:00,2,2,7,93,11,"1814 S PARNELL AVE, 90025",34.05260541,-118.4297151,5
233,1-1523629381,2020-01-01 09:48:00,2020-01-03 13:57:00,4,2,7,80,3,"5000 N DOBKIN AVE, 91356",34.16061133,-118.5304875,3
234,1-1523629399,2020-01-01 09:51:00,2020-01-02 13:38:00,7,2,7,72,4,"4646 N NATICK AVE, 91403",34.15570672,-118.4540596,4
235,1-1523629601,2020-01-01 09:57:00,2020-01-04 14:35:00,4,2,7,63,5,"1917 S POINT VIEW ST, 90034",34.04144123,-118.3734227,10
236,1-1523629661,2020-01-01 09:58:00,2020-01-07 07:58:00,4,2,3,52,4,"FULCHER AVE AT OXNARD ST, 91601",34.1794106,-118.3732208,2
237,1-1523629811,2020-01-01 10:02:00,2020-01-04 00:56:00,4,2,7,88,3,"7807 N SALE AVE, 91304",34.21222533,-118.6188395,12
238,1-1523629858,2020-01-01 10:06:00,2020-01-02 07:26:00,1,4,7,72,4,"13360 W BURBANK BLVD, 91401",34.1718563,-118.4245434,4
239,1-1523629891,2020-01-01 10:04:00,2020-01-02 11:54:00,4,2,8,2,8,"3862 N DIVISION ST, 90065",34.11376348,-118.2227162,1
240,1-1523629937,2020-01-01 10:08:00,2020-01-03 13:38:00,4,2,7,50,5,"621 S DUNSMUIR AVE, 90036",34.06416074,-118.3484456,4
241,1-1523629971,2020-01-01 10:07:00,2020-01-07 08:26:00,6,2,3,52,4,"OXNARD ST AT CLEON AVE, 91601",34.17941396,-118.3681559,2
242,1-1523630034,2020-01-01 10:09:00,2020-01-03 15:19:00,1,4,7,32,4,"13321 W BURBANK BLVD, 91401",34.17229555,-118.4231684,2
243,1-1523630200,2020-01-01 10:12:00,2020-01-06 08:39:00,1,4,7,20,10,"5830 S HALLDALE AVE, 90047",33.98882499,-118.3022992,8
244,1-1523630481,2020-01-01 10:02:00,2020-01-03 15:15:00,4,2,8,95,12,"833 N NEPTUNE AVE, 90744",33.7805513,-118.2689662,15
245,1-1523630641,2020-01-01 10:07:00,2020-01-03 08:51:00,1,4,7,72,4,"13340 W BURBANK BLVD, 91401",34.17194817,-118.4239897,4
246,1-1523630681,2020-01-01 10:08:00,2020-01-03 07:56:00,4,2,8,32,4,"13440 W ERWIN ST, 91401",34.18292125,-118.4260762,2
247,1-1523630741,2020-01-01 10:08:00,2020-01-03 10:02:00,4,2,8,80,3,"4808 N HASEKIAN DR, 91356",34.15681162,-118.550699,3
248,1-1523630761,2020-01-01 10:09:00,2020-01-07 08:26:00,4,2,3,52,4,"CARTWRIGHT AVE AT OXNARD ST, 91601",34.17941664,-118.3637957,2
249,1-1523630891,2020-01-01 10:10:00,2020-01-03 16:25:00,7,2,8,32,4,"13440 W ERWIN ST, 91401",34.18293515,-118.4259321,2
250,1-1523630951,2020-01-01 10:11:00,2020-01-07 14:36:00,4,2,7,72,4,"13006 W BURBANK BLVD, 91401",34.17196339,-118.4161939,4
251,1-1523630978,2020-01-01 10:19:00,2020-01-03 08:27:00,4,2,7,20,10,"1441 W 59TH ST, 90047",33.98762573,-118.301697,8
252,1-1523631021,2020-01-01 10:13:00,2020-01-03 16:06:00,5,2,8,32,4,"13440 W ERWIN ST, 91401",34.18293515,-118.4259321,2
253,1-1523631251,2020-01-01 10:03:00,2020-01-03 16:16:00,4,2,8,95,12,"1062 N NEPTUNE AVE, 90744",33.7843159,-118.2691012,15
254,1-1523631317,2020-01-01 10:04:00,2020-01-02 07:27:00,1,4,7,72,4,"13360 W BURBANK BLVD, 91401",34.1718563,-118.4245434,4
255,1-1523631541,2020-01-01 10:11:00,2020-01-01 10:51:00,3,2,8,58,2,"11151 N GARDEN GROVE AVE, 91326",34.27364578,-118.5297332,12
256,1-1523631561,2020-01-01 10:12:00,2020-01-02 15:40:00,1,4,17,98,3,"22968 W VICTORY BLVD, 91367",34.18622755,-118.6274039,3
257,1-1523631791,2020-01-01 10:19:00,2020-01-03 06:48:00,4,2,17,17,5,"1320 N NORMANDIE AVE, 90027",34.09590555,-118.3001758,13
258,1-1523631811,2020-01-01 10:19:00,2020-01-04 11:37:00,7,2,17,88,3,"24519 W STONEGATE DR, 91304",34.20705507,-118.6561688,12
259,1-1523631901,2020-01-01 10:23:00,2020-01-07 15:29:00,6,2,7,98,3,"6446 N WINNETKA AVE, 91367",34.18791149,-118.5707701,3
260,1-1523631920,2020-01-01 10:24:00,2020-01-21 09:00:00,2,2,7,98,3,"5550 N WINNETKA AVE, 91364",34.17142556,-118.5707374,3
261,1-1523631987,2020-01-01 10:25:00,2020-01-03 07:48:00,4,2,7,96,6,"310 N HELIOTROPE DR, 90004",34.07676776,-118.2955107,13
262,1-1523632064,2020-01-01 10:26:00,2020-01-07 16:44:00,4,2,7,52,4,"5259 N CARTWRIGHT AVE, 91601",34.16649889,-118.3633508,2
263,1-1523632081,2020-01-01 10:26:00,2020-01-01 11:32:00,3,2,8,66,1,"14341 W BURTON ST, 91402",34.22073221,-118.44624,6
264,1-1523632139,2020-01-01 10:28:00,2020-01-21 09:03:00,2,2,7,98,3,"5550 N WINNETKA AVE, 91364",34.17142556,-118.5707374,3
265,1-1523632141,2020-01-01 10:26:00,2020-01-07 08:26:00,4,2,3,52,4,"5921 N CAHUENGA BLVD, 91601",34.17814029,-118.3617255,2
266,1-1523633241,2020-01-01 10:08:00,2020-01-03 08:53:00,1,4,7,72,4,"13340 W BURBANK BLVD, 91401",34.17194817,-118.4239897,4
267,1-1523633258,2020-01-01 10:10:00,2020-01-02 15:45:00,1,4,7,74,9,"1133 E 32ND ST, 90011",34.0145798,-118.2556084,9
268,1-1523633301,2020-01-01 10:09:00,2020-01-06 15:41:00,1,4,17,73,7,"2432 W RIVERSIDE DR, 90039",34.10499752,-118.2553482,13
269,1-1523633431,2020-01-01 10:10:00,2020-01-03 15:19:00,4,2,8,67,10,"6511 S 3RD AVE, 90043",33.98069828,-118.3208015,8
270,1-1523633461,2020-01-01 10:10:00,2020-01-07 08:30:00,6,2,3,52,4,"10673 W OXNARD ST, 91606",34.17951301,-118.3633306,2
271,1-1523633581,2020-01-01 10:15:00,2020-01-02 14:02:00,4,2,8,93,11,"2131 S PARNELL AVE, 90025",34.04810451,-118.426159,5
272,1-1523633621,2020-01-01 10:16:00,2020-01-02 15:41:00,1,4,17,98,3,"22950 W VICTORY BLVD, 91367",34.18617313,-118.6265521,3
273,1-1523633681,2020-01-01 10:17:00,2020-01-06 14:03:00,6,2,8,79,1,"13891 W POLK ST, 91342",34.31970286,-118.4363013,7
274,1-1523633721,2020-01-01 10:18:00,2020-01-07 08:26:00,4,2,3,52,4,"WILLOW CREST AVE AT OXNARD ST, 91601",34.17941706,-118.3627653,2
275,1-1523633861,2020-01-01 10:21:00,2020-01-08 08:08:00,6,2,17,59,2,"WILBUR AVE AT PARTHENIA ST, 91324",34.2282204,-118.5448668,12
276,1-1523633901,2020-01-01 10:22:00,2020-01-01 11:27:00,3,2,8,0,0,"924 W 73RD ST, 90044",33.97351059,-118.2901056,8
277,1-1523633941,2020-01-01 10:22:00,2020-01-07 08:30:00,4,2,3,52,4,"OXNARD ST AT WILLOW CREST AVE, 91601",34.17941706,-118.3627653,2
278,1-1523633969,2020-01-01 10:31:00,2020-01-21 08:54:00,2,2,7,98,3,"5550 N WINNETKA AVE, 91364",34.17142556,-118.5707374,3
279,1-1523634003,2020-01-01 10:25:00,2020-01-21 08:53:00,2,2,7,98,3,"5550 N WINNETKA AVE, 91364",34.17142556,-118.5707374,3
280,1-1523634011,2020-01-01 10:24:00,2020-01-04 09:06:00,4,2,8,88,3,"8308 N JASON AVE, 91304",34.21967587,-118.6353679,12
281,1-1523634161,2020-01-01 10:27:00,2020-01-06 13:57:00,4,2,8,26,1,"10172 N STONEHURST AVE, 91352",34.25491326,-118.3735046,7
282,1-1523634216,2020-01-01 10:20:00,2020-01-03 10:25:00,2,2,7,50,5,"861 N VISTA ST, 90046",34.08694414,-118.35241,5
283,1-1523634291,2020-01-01 10:13:00,2020-01-06 15:41:00,6,2,8,35,12,"644 W 171ST ST, 90247",33.87610349,-118.286297,15
284,1-1523634331,2020-01-01 10:14:00,2020-01-02 15:35:00,1,4,17,98,3,"23912 W VICTORY BLVD, 91367",34.1859516,-118.6469246,3
285,1-1523634361,2020-01-01 10:14:00,2020-01-02 12:14:00,4,2,17,18,7,"1498 W ALLISON AVE, 90026",34.07473158,-118.2556519,1
286,1-1523634391,2020-01-01 10:15:00,2020-01-07 13:18:00,4,2,17,12,2,"9623 N QUAKERTOWN AVE, 91311",34.24481088,-118.5706556,12
287,1-1523634451,2020-01-01 10:17:00,2020-01-04 11:37:00,7,2,17,88,3,"24519 W STONEGATE DR, 91304",34.20705507,-118.6561688,12
288,1-1523634606,2020-01-01 10:20:00,2020-01-06 15:21:00,1,4,7,6,8,"3438 E OPAL ST, 90023",34.02170023,-118.2032505,14
289,1-1523634821,2020-01-01 10:27:00,2020-01-02 11:56:00,4,2,17,93,11,"2214 S PROSSER AVE, 90064",34.04749479,-118.4239688,5
290,1-1523634881,2020-01-01 10:28:00,2020-01-04 14:51:00,4,2,8,61,12,"1407 W 1ST ST, 90732",33.74322783,-118.3067461,15
291,1-1523635081,2020-01-01 10:32:00,2020-01-21 08:53:00,2,2,7,98,3,"5550 N WINNETKA AVE, 91364",34.17142556,-118.5707374,3
292,1-1523635097,2020-01-01 10:33:00,2020-01-16 10:45:00,1,4,7,33,5,"4848 W OAKWOOD AVE, 90004",34.0770075,-118.3130704,4
293,1-1523635145,2020-01-01 10:34:00,2020-01-02 16:20:00,1,4,7,80,3,"RESEDA BLVD AT OXNARD ST, 91356",34.17999046,-118.5360553,3
294,1-1523635231,2020-01-01 10:19:00,2020-01-01 15:47:00,7,2,8,8,3,"7025 N VASSAR AVE, 91303",34.19809407,-118.6046772,3
295,1-1523635325,2020-01-01 10:26:00,2020-01-21 08:49:00,2,2,7,98,3,"5550 N WINNETKA AVE, 91364",34.17142556,-118.5707374,3
296,1-1523635471,2020-01-01 10:27:00,2020-01-03 09:01:00,6,2,17,50,5,"5665 W WILSHIRE BLVD, 90036",34.06254849,-118.3520483,4
297,1-1523635529,2020-01-01 10:31:00,2020-04-15 11:57:00,2,2,7,33,5,"805 N HIGHLAND AVE, 90038",34.08546086,-118.3388244,5
298,1-1523635561,2020-01-01 10:29:00,2020-01-04 09:33:00,4,2,17,64,1,"10650 N TAMARACK AVE, 91331",34.26385873,-118.4240819,7
299,1-1523635601,2020-01-01 10:29:00,2020-01-04 12:50:00,7,2,8,79,1,"14838 W ASTORIA ST, 91342",34.29719781,-118.4546413,7
300,1-1523635641,2020-01-01 10:30:00,2020-01-03 12:02:00,4,2,8,96,6,"3715 W 1ST ST, 90004",34.07286311,-118.2936679,13
301,1-1523635791,2020-01-01 10:34:00,2020-01-03 11:35:00,4,2,7,83,4,"7155 N RANCHITO AVE, 91405",34.2006948,-118.4358269,2
302,1-1523635807,2020-01-01 10:35:00,2020-01-03 11:36:00,4,2,7,83,4,"13853 W SHERMAN WAY, 91405",34.20136612,-118.4352901,2
303,1-1523635811,2020-01-01 10:34:00,2020-01-09 14:10:00,4,2,17,95,12,"1532 N MCDONALD AVE, 90744",33.79385773,-118.2719864,15
304,1-1523635871,2020-01-01 10:36:00,2020-01-03 15:52:00,4,2,8,83,4,"13610 W VALERIO ST, 91405",34.20464393,-118.4293327,2
305,1-1523635941,2020-01-01 10:39:00,2020-01-06 10:15:00,4,2,7,6,8,"2021 E PENNSYLVANIA AVE, 90033",34.04617286,-118.2136909,14
306,1-1523635958,2020-01-01 10:42:00,2020-01-02 14:35:00,4,2,7,4,7,"3260 W GARDEN AVE, 90039",34.11310721,-118.2564607,13
307,1-1523635991,2020-01-01 10:40:00,2020-04-13 15:13:00,6,2,8,56,4,"SHERMAN WAY AT ETHEL AVE, 91605",34.20118279,-118.4182002,2
308,1-1523636011,2020-01-01 10:41:00,2020-01-02 08:57:00,7,2,7,4,7,"3260 W GARDEN AVE, 90039",34.11310721,-118.2564607,13
309,1-1523636121,2020-01-01 10:44:00,2020-01-07 14:07:00,4,2,8,42,5,"1726 N GOWER ST, 90028",34.10251925,-118.3222056,13
310,1-1523636136,2020-01-01 10:47:00,2020-04-15 11:57:00,2,2,7,33,5,"758 N HIGHLAND AVE, 90038",34.08507451,-118.3384472,4
311,1-1523637229,2020-01-01 10:28:00,2020-01-07 11:44:00,7,2,7,52,4,"5259 N CARTWRIGHT AVE, 91601",34.16649889,-118.3633508,2
312,1-1523637331,2020-01-01 10:29:00,2020-01-21 09:14:00,2,2,7,98,3,"5550 N WINNETKA AVE, 91364",34.17142556,-118.5707374,3
313,1-1523637451,2020-01-01 10:32:00,2020-01-02 09:17:00,3,2,8,33,5,"370 N JUNE ST, 90004",34.07795753,-118.3342312,4
314,1-1523637471,2020-01-01 10:32:00,2020-01-03 07:53:00,4,2,7,25,3,"17900 W BULLOCK ST, 91316",34.17957194,-118.5232553,5
315,1-1523637662,2020-01-01 10:41:00,2020-01-01 23:45:00,6,2,7,10,5,"6688 W DE LONGPRE AVE, 90028",34.09605759,-118.336173,4
316,1-1523638071,2020-01-01 10:55:00,2020-01-04 08:26:00,4,2,17,98,3,"22743 W CLARENDON ST, 91367",34.16931966,-118.6226915,3
317,1-1523638093,2020-01-01 10:57:00,2020-01-03 12:28:00,4,2,7,46,7,"2823 N GRIFFITH PARK BLVD, 90027",34.1075729,-118.2734992,4
318,1-1523638138,2020-01-01 10:59:00,2020-01-01 11:46:00,3,2,7,1,1,"9351 N LAUREL CANYON BLVD, 91331",34.23899566,-118.4115015,6
319,1-1523638231,2020-01-01 10:28:00,2020-01-06 13:58:00,4,2,8,26,1,"10172 N STONEHURST AVE, 91352",34.25491326,-118.3735046,7
320,1-1523638260,2020-01-01 10:33:00,2020-01-07 13:21:00,5,2,7,2,8,"577 W MT WASHINGTON DR, 90065",34.09813219,-118.2163163,1
321,1-1523638376,2020-01-01 10:32:00,2020-01-07 15:19:00,4,2,7,80,3,"19658 W SYLVAN ST, 91335",34.18459699,-118.5619925,3
322,1-1523638501,2020-01-01 10:36:00,2020-01-06 12:04:00,4,2,7,79,1,"13208 N TRIPOLI AVE, 91342",34.31041961,-118.4190536,7
323,1-1523638522,2020-01-01 10:38:00,2020-01-02 14:35:00,4,2,7,4,7,"3260 W GARDEN AVE, 90039",34.11310721,-118.2564607,13
324,1-1523638581,2020-01-01 10:38:00,2020-01-07 13:42:00,4,2,8,0,0,"467 N TUALLITAN ROAD, 90049",34.06755635,-118.4841108,11
325,1-1523638831,2020-01-01 10:46:00,2020-01-03 14:25:00,4,2,17,25,3,"17457 W TIARA ST, 91316",34.17903799,-118.5137538,5
326,1-1523638971,2020-01-01 10:51:00,2020-02-05 10:46:00,4,2,17,48,11,"PACIFIC AVE AT GRAND VIEW BLVD, 90066",34.00394429,-118.4305184,11
327,1-1523639061,2020-01-01 10:55:00,2020-01-02 13:55:00,4,2,7,13,12,"1801 W VALLECITO DR, 90732",33.72592054,-118.3181956,15
328,1-1523639087,2020-01-01 10:57:00,2020-01-06 14:14:00,6,2,7,81,10,"EDGEHILL DR AT MONT CLAIR ST, 90018",34.03031055,-118.330023,10
329,1-1523639126,2020-01-01 10:59:00,2020-01-03 10:50:00,4,2,7,53,2,"8532 N COLUMBUS AVE, 91343",34.22570208,-118.4653615,6
330,1-1523639165,2020-01-01 11:04:00,2020-01-04 14:48:00,5,2,7,33,5,"412 S MANSFIELD AVE, 90036",34.06648327,-118.3406742,4
331,1-1523639311,2020-01-01 10:39:00,2020-01-01 12:10:00,3,2,8,25,3,"4777 N FIRMAMENT AVE, 91436",34.15815967,-118.4728972,5
332,1-1523639443,2020-01-01 10:45:00,2020-03-05 09:50:00,2,2,7,33,5,"805 N HIGHLAND AVE, 90038",34.08546086,-118.3388244,5
333,1-1523639581,2020-01-01 10:47:00,2020-01-04 06:45:00,4,2,17,42,5,"2440 N CAZAUX PL, 90068",34.11531208,-118.3144179,4
334,1-1523639641,2020-01-01 10:48:00,2020-01-07 08:52:00,4,2,17,59,2,"STAGG ST AT JELLICO AVE, 91325",34.21202244,-118.5174522,12
335,1-1523639833,2020-01-01 10:51:00,2020-04-15 11:56:00,2,2,7,33,5,"759 N HIGHLAND AVE, 90038",34.08507914,-118.3388132,5
336,1-1523639845,2020-01-01 10:52:00,2020-04-15 11:28:00,2,2,7,93,11,"2765 S MILITARY AVE, 90064",34.0312771,-118.4278097,5
337,1-1523639857,2020-01-01 10:51:00,2020-01-06 11:54:00,7,2,7,6,8,"1191 N STONE ST, 90063",34.05263068,-118.1943281,14
338,1-1523639921,2020-01-01 10:52:00,2020-01-06 11:43:00,4,2,7,6,8,"1191 N STONE ST, 90063",34.05263068,-118.1943281,14
339,1-1523639939,2020-01-01 10:54:00,2020-01-04 14:34:00,7,2,7,79,1,"12406 N BROMONT AVE, 91340",34.29547478,-118.420049,7
340,1-1523640069,2020-01-01 11:04:00,2020-01-06 15:52:00,4,2,7,36,12,"1645 W 186TH ST, 90248",33.86207877,-118.3076774,15
341,1-1523640094,2020-01-01 11:02:00,2020-01-06 12:58:00,1,4,7,44,3,"7603 N BALBOA BLVD, 91406",34.20865455,-118.5014156,6
342,1-1523642213,2020-01-01 10:48:00,2020-01-01 11:47:00,3,2,7,98,3,"23656 W MIRANDA ST, 91367",34.17447549,-118.6427794,3
343,1-1523642391,2020-01-01 10:53:00,2020-01-06 15:01:00,4,2,8,29,2,"17920 W TULSA ST, 91344",34.26822215,-118.5243257,12
344,1-1523642431,2020-01-01 10:54:00,2020-01-06 10:37:00,7,2,8,29,2,"17920 W TULSA ST, 91344",34.26822215,-118.5243257,12
345,1-1523642621,2020-01-01 11:07:00,2020-01-03 14:10:00,4,2,8,46,7,"4114 W FRANKLIN AVE, 90027",34.10528966,-118.2795253,4
346,1-1523642641,2020-01-01 11:07:00,2020-01-02 12:37:00,6,2,8,7,9,"800 E GAGE AVE, 90001",33.98173366,-118.2610985,9
347,1-1523642751,2020-01-01 11:09:00,2020-01-03 07:49:00,4,2,8,96,6,"3918 W BEVERLY BLVD, 90004",34.07611831,-118.2937219,13
348,1-1523642811,2020-01-01 11:10:00,2020-01-15 19:08:00,1,4,7,14,11,"5036 S SLAUSON AVE, 90230",33.99411914,-118.4074494,11
349,1-1523642889,2020-01-01 11:13:00,2020-01-06 13:32:00,4,2,7,14,11,"5042 S SLAUSON AVE, 90230",33.9939854,-118.4072503,11
350,1-1523642941,2020-01-01 11:12:00,2020-01-07 16:30:00,4,2,8,30,8,"633 W ROMULO ST, 90065",34.08952887,-118.2217714,1
351,1-1523642994,2020-01-01 11:14:00,2020-01-02 13:39:00,4,2,7,59,2,"7621 N LOUISE AVE, 91325",34.20897923,-118.5102153,12
352,1-1523643021,2020-01-01 11:14:00,2020-01-02 12:56:00,4,2,17,44,3,"6829 N DE CELIS PL, 91406",34.1946814,-118.4947259,6
